category,experience,position,location,skills,exp_length,pos_length,city,country,region,population,population_category,skills_scores_1,skills_scores_2,position_scores_1,position_scores_2,experience_scores_1,experience_scores_2
Advocate,"Co-founder and AdvocateCompany NameSarvada LegalDates EmployedJul 2019 – PresentEmployment Duration9 mosLocationNew DelhiLead Counsel for GOI in (a) DS547 and DS585 (WTO Disputes against measures adopted by USA on grounds of National Security and re-balancing adopted measures by India); and (b) DS582 and DS584 (WTO Disputes againt customs duties imposed by India on ICT products).Advising companies on SCOMET related compliance issues in exports of dual use technology / software; IoT related regulatory and licensing issues; and exchange control issues. Advising industry associations on trade and investment policy including position for RCEP negotiations.Co-founder and AdvocateCompany NameSeetharaman & AssociatesDates EmployedOct 2017 – PresentEmployment Duration2 yrs 6 mosLocationNew Delhi Area, IndiaCompany NameLakshmikumaran & SridharanTotal Duration7 yrs 1 moTitleManaging Director, Geneva OfficeDates EmployedSep 2014 – Sep 2017Employment Duration3 yrs 1 moLocationGeneva Area, Switzerl","Co-founder and Advocate, Sarvada Legal","New Delhi, Delhi, India","WTO, International Trade Law, Litigation, International Law, Tax, Tax Law, Dispute Resolution, Indian Taxation, Foreign Investment",128,5,New Delhi,India,Delhi,317797,2,0.8092533946037292,0.484526664018631,0.762692928314209,0.5105647444725037,0.7888242602348328,0.451591283082962
Advocate,"Solicitors and AdvocatesCompany NameHigh Court of GujaratDates EmployedJun 2006 – PresentEmployment Duration13 yrs 10 mosLocationPaldiWe litigate, apart from the High Court of Gujarat, in the following as well:City Civil and Sessions Court;District and Sessions Court;Family Court;Metropolitan Court;Mirzapur Court;Labor Court;Debt Recovery Tribunal;Consumer Court; et cetera.…Ansari Solicitor FirmAnsari Solicitor Firm",Solicitors and Advocates at the High Court of Gujarat.,"Ahmedabad, Gujarat, India","Litigation, Legal Research, Legal Writing",48,9,Ahmedabad,India,Gujarat,6357693,3,0.7952602505683899,0.5011029243469238,0.3110862970352173,0.5115205645561218,0.6247053742408752,0.5047442317008972
Advocate,"Consultant - Corporate Affairs and AdvocateCompany NameCalcuttaDates EmployedNov 2000 – PresentEmployment Duration19 yrs 5 mosLocationCalcuttaCorporate & Private Consultancy on Personal, Employment, Arbitration, Property, Corporate and Business Laws and Compliance Issues, besides training and teaching at EIRC of ICSI.Sole Proprietor & AdvocateCompany NameSealex Legis Firmus, Advocates & ConsultantsDates EmployedOct 2012 – PresentEmployment Duration7 yrs 6 mosLocationKolkata Area, IndiaConsultant & AdvocateCompany NameMrityunjoy SealDates EmployedNov 2000 – PresentEmployment Duration19 yrs 5 mosLocationCalcuttaExposure varies from corporate to private practice, working in diverse fields of personal, corporate, labour and employment, environment, alternative dispute resolution, property matter, matrimonial, contract and compliance management, ISO Legal Audit, competition and consumer, foreign trade, indirect taxation, mining and forest, safety and sustainability, training and tutoring, c","Founder, Sealex Legis Firmus, Advocates & Consultants","Kolkata , India","Corporate Law, Legal Advice, Arbitration, Corporate Governance, Mergers & Acquisitions, Legal Writing, Due Diligence, Intellectual Property, Courts, Legal Assistance, Legal Research, Litigation, Criminal Law, Contract Management, Document Drafting, Commercial Litigation, Recruiting, Human Resources, System Administration, Project Finance, Income Tax, Risk Management, General Insurance, Life Insurance, Microsoft Office, Microsoft Excel, Microsoft Word, Management, Negotiation, Dispute Resolution, Teaching, Coaching, Employee Training, Legal Opinions, Company Secretarial Work, medico-legal, Legal and company secretarial services, Inhouse counselling, Administrat",116,7,,India,Kolkata,1,1,0.8378307819366455,0.4884341359138489,0.3672690689563751,0.5021117925643921,0.7618162035942078,0.475594162940979
Advocate,"Legal Consultant and AdvocateCompany NameSupreme Court of IndiaDates EmployedNov 2010 – PresentEmployment Duration9 yrs 5 mosLegal Consultant and AdvocateCompany NameCOURTDates EmployedNov 2010 – PresentEmployment Duration9 yrs 5 mosAdvocateCompany Namelaw firmDates EmployedJan 2010 – PresentEmployment Duration10 yrs 3 mosLocationIndiaLegal WorksAssociateCompany NameNaks & Partners (Advocates & Solicitors)Dates EmployedApr 2006 – PresentEmployment Duration14 yrsLocationNew Delhi Area, IndiaNGOCompany Namepeoples society and Development orgentionDates EmployedMay 2007 – Jan 2010Employment Duration2 yrs 9 mosLocationIndiaAdmin",Legal Consultant and Advocate at Supreme Court of India,"New Delhi , India","Research, Strategic Planning, Customer Service",68,9,,India,New Delhi,1,1,0.8138948082923889,0.4946249723434448,0.7731343507766724,0.5121721625328064,0.7497525811195374,0.4778421521186828
Advocate,legal associates and advocateCompany NameAshsish adv and Assoc,legal associates and advocate at Ashsish adv and Assoc,"Mumbai , India",,8,9,,India,Mumbai,1,1,0.8403109908103943,0.5060482025146484,0.3083309829235077,0.5087012648582458,0.3155797719955444,0.4954713881015777
Advocate,"Legal AdvocateCompany NameSelf employedDates EmployedOct 2018 – PresentEmployment Duration1 yr 6 mosLocationMumbai Area, IndiaproprietorCompany NameKarma Events & EntertainmentDates Employed2000 – PresentEmployment Duration20 yrsActor Producer singer, consultant for projects, social activist ,working forholistic development of under privileged children . Secretary -CHIPAssociate ProducerCompany NamePurple Pebble PicturesDates EmployedMar 2016 – Sep 2017Employment Duration1 yr 7 mos",Independent Entertainment Professional and Advocate,"Mumbai, Maharashtra, India","Film, Entertainment, Feature Films",53,5,Mumbai,India,Maharashtra,12691836,3,0.7377132773399353,0.5084742307662964,0.397681176662445,0.5152699947357178,0.3146659433841705,0.4826990067958832
Advocate,Legal Consultant and advocateCompany NameAdvocateDates EmployedNov 1982 – PresentEmployment Duration37 yrs 5 mosMA(English) LLM And PG Diploma in Cyber Law,advocate,"Haridwar, Uttarakhand, India","Civil Litigation, Legal Advice, Legal Research, Legal Writing, Litigation, Corporate Law, Criminal Law, Research, Public Speaking",20,1,Haridwar,India,Uttarakhand,186079,2,0.8155848979949951,0.4997450113296509,0.4895722568035126,0.5136446952819824,0.7622023224830627,0.4847399890422821
Advocate,Legal Advisor and AdvocateCompany NameADVOCACY,Legal Advisor and Advocate at ADVOCACY,"New Delhi , India",,5,6,,India,New Delhi,1,1,0.8403109908103943,0.5060482025146484,0.7991103529930115,0.5152105689048767,0.6479981541633606,0.5025222301483154
Advocate,advocateCompany Namemsg associates legal consultsnts and advocates,advocate at msg associates legal consultsnts and advocates,"South West Delhi, Delhi, India",,7,8,South West Delhi,India,Delhi,1,1,0.8403109908103943,0.5060482025146484,0.3844613432884216,0.5110645294189453,0.3835197687149048,0.5034253597259521
Advocate,"ARBITRATOR AND ADVOCATECompany NameThrissur Law AssociatesDates EmployedJan 1999 – PresentEmployment Duration21 yrs 3 mosLocationCochin,ThrissurWorking as an advocate and Arbitrator for the past 20 Year, Praveen Paul Chandy is now the sole Arbitrator of many major companies , Mainly concentrating on NBFC Corporate Legal and business issues .His client list consist of major companies like Manappuram Finance,BRD Group of Companies, SML Group of companies, Sriram Transport Finance Co Ltd,Max Value and Credits Co Ltd and so on. With the best team of Advocates and Legal Assistants,he is the CEO of Thrissur Law Associates,a well run Legal Agency with great potential to serve your needs of Legal Advisers,Arbitrators and Advocates",Most successful Arbritrator in kerala,"Ernakulam, Kerala, India","Customer Service, Negotiation, Research",108,5,Ernakulam,India,Kerala,1,1,0.7708935141563416,0.4934705197811126,0.2743847072124481,0.5106891989707947,0.6760950684547424,0.4792198240756988
Advocate,"Chartered AccountantCompany NameCSG and AssociatesDates EmployedAug 2012 – PresentEmployment Duration7 yrs 8 mosLocationPatna Area, IndiaI have open a new branch of my Partnership Firm since 1998 here in Mumbai.Chartered AccountantCompany NameSuraj & AssociatesDates EmployedAug 2012 – PresentEmployment Duration7 yrs 8 mos",Chartered Accountant and Advocate,"New Delhi , India","Microsoft Office, Financial Accounting, Financial Analysis, Financial Reporting, Tax, Auditing",41,4,,India,New Delhi,1,1,0.8182366490364075,0.4950620234012604,0.7734133005142212,0.5126371383666992,0.4058465659618377,0.4567047655582428
Advocate,Legal Consultant and AdvocateCompany NameEquity Law ChambersDates EmployedJul 2014 – PresentEmployment Duration5 yrs 9 mosLegal AdvisorCompany NameSuhyog HospitalityDates EmployedMar 2012 – PresentEmployment Duration8 yrs 1 mo,Legal Consultant and Advocate at Equity Law Chambers,"New Delhi , India","Legal Advice, Corporate Law, Microsoft Office",26,8,,India,New Delhi,1,1,0.7517140507698059,0.5093317031860352,0.7375390529632568,0.5170141458511353,0.7675705552101135,0.4804329872131347
Business Development,"Manager of Sales and Business DevelopmentCompany NameCopy-Pro, IncDates EmployedAug 1993 – PresentEmployment Duration26 yrs 8 mosLocationGreater Boston AreaFor over 36 years Copy-Pro has been providing document solutions to businesses of all sizes in the Boston and the Greater Boston area with a great reputation for being an exceptional service company and business partner to thousands of companies.Executive DirectorCompany NameThe 128 Business RoundtableDates EmployedJan 2001 – Sep 2014Employment Duration13 yrs 9 mosLocationBurlington, MAThe 128 Roundtable, a B2B networking group with over 40 members in the Boston area and was founded in 1975 by Bart Carr.PresidentCompany NameThe Boston Business NetworkDates EmployedJan 1994 – Jun 1999Employment Duration5 yrs 6 mosLocationBoston, MAA Boston based B2B networking group made up of over 20 business professionals.Major Account ManagerCompany NameSUDBURY SYSTEMS, INCDates EmployedAug 1991 – Jul 1993Employment Duration2 yrsLocationSudbury, M",Manager of Sales and Business Development,"Woburn, Massachusetts","Sales Management, Account Management, New Business Development, Selling, Sales, Solution Selling, Strategic Planning, Marketing Strategy, Business Development, Direct Sales, Sales Process, Sales Operations, B2B, Marketing, Consultative Selling, Salesforce.com, Management, Lead Generation, Cold Calling, Team Building",133,6,,Massachusetts,Woburn,1,1,0.792985200881958,0.489965558052063,0.7585136890411377,0.5030860900878906,0.8019198775291443,0.4611607491970062
Business Development,"Director - Recruitment and Business DevelopmentCompany NameDoray HR solutionsDates EmployedOct 2015 – PresentEmployment Duration4 yrs 6 mosLocationBengaluru Area, India Actively participated with regional recruiters, operations staff and other human resources staff to ensure a smooth sourcing and hiring process. Effectively built and engaged with talent communities through social media outlets. Built, managed and cultivated a robust pipeline of candidates for key positions & ensured active and direct participation in open roles within the organization. Created standard methods of team surveys, upward feedback, and employee surveys for increased accountability. Incorporate unique and innovative talent sourcing strategy for the organization. Own the recruiting process end to end, from sourcing the right talent to extending the formal offer, and everything in-between.…HR ConsultantCompany NameSVEDates EmployedMay 2012 – Mar 2015Employment Duration2 yrs 11 mosLocationBangaloreOfficer- Corp",Director- Recruitment and Business Development,"Bengaluru, Karnataka, India","Human Resources, Management, Business Development, Market Research, Marketing, Talent Acquisition, Business Analysis, Business Strategy, Competitive Analysis, CRM, Screening, Advertising, Consulting, Recruiting, MIS, Team Management, Employee Engagement, Sourcing, Employee Relations",130,5,Bengaluru,India,Karnataka,8443675,3,0.7735569477081299,0.4971773028373718,0.817315399646759,0.5076248645782471,0.780627965927124,0.4760581851005554
Business Development,"Business DevelopmentCompany NameTIRUNDates EmployedApr 2017 – PresentEmployment Duration3 yrsLocationMumbai Area, IndiaResponsible for planning, strategizing and implementing the sales planAugment Sales for the RegionFinding & exploiting every/ new business opportunityInnovative ways of developing businessCommunicating effectively with audiencesIdentifying new segment/s and convert business Establish rapport with audience/segmentsMaintain account information and dataMaintain competitive/market informationEstablish meaningful reporting system…Business Development ManagerCompany NameTRAVMODDates EmployedJul 2016 – Apr 2017Employment Duration10 mosLocationMumbai Area, IndiaAssistant Business Development ManagerCompany NameWellspring Healthcare Pvt LtdDates EmployedSep 2014 – Jun 2016Employment Duration1 yr 10 mosLocationMumbai Area, IndiaProspects for target clients for an increased business growth.To Identify & evaluate to key business issues of the account and develop, present and demon",Business Development at TIRUN,"Mumbai, Maharashtra, India","Market Research, Marketing Strategy, Marketing, Business Development, Marketing Communications, Social Media, Digital Marketing, CRM, Event Planning, Research, Business Strategy, Sales, Advertising, Strategic Planning, Marketing Management, Retail Marketing, Vendor Management, Customer Satisfaction, Long-term Customer Relationships, Marketing Research, Market Analysis, Social Media Marketing, Competitive Analysis, Retail, Online Marketing, Public Relations, Project Management, Brand Management, Product Launch, Product Marketing, Social Networking, Microsoft Office, PowerPoint, Microsoft Word, Microsoft Excel, Windows, MIS, Team Management, Teamwork, Mana",107,4,Mumbai,India,Maharashtra,12691836,3,0.7777813076972961,0.4938131868839264,0.7339551448822021,0.5062671899795532,0.9632750749588012,0.4531032741069793
Business Development,"Marketing and Business Development ExecutiveCompany NameEndurance Technologies Pvt. Ltd.Searching for new business from existing and new customer.In suspension division.Executive OEM Marketing and Business DevelopementCompany NameEndurance Technologies Pvt. Ltd.Dates EmployedSep 2015 – PresentEmployment Duration4 yrs 7 mosLocationAurangabad Area, IndiaCompany NameAFL AmtekTotal Duration3 yrs 10 mosTitleSales & Marketing EngineerDates EmployedNov 2012 – Aug 2015Employment Duration2 yrs 10 mosCommercial feasibility study for new parts,New Product Development,Sale activity such follow up for money,material.TitleSales and Marketing EngineerDates EmployedNov 2011 – Aug 2015Employment Duration3 yrs 10 mosLocationPUNESearching new business opportunity ,New Product Development, Ensuring commercial feasibility for before sending Quotation to Customer.Show 2 more rolesTitleSales & Marketing EngineerDates EmployedNov 2012 – Aug 2015Employment Duration2 yrs 10 mosCommercial feasibility study for n",Executive OEM Marketing and Business Developement at Endurance Technologies Pvt. Ltd.,"Aurangabad, Maharashtra, India","Catia, Kaizen, AutoCAD",115,11,Aurangabad,India,Maharashtra,1,1,0.3178117573261261,0.4895865321159363,0.7553009986877441,0.4971150159835815,0.777207612991333,0.4759944379329681
Business Development,"Manager - Strategy and Business DevelopmentCompany NameDenodoDates EmployedMay 2018 – PresentEmployment Duration1 yr 11 mosLocationChennai Area, IndiaA part of Partner Strategy and Business Development group with major focus on growing current partner base and on-boarding new, with a major focus in APAC/ASEAN market. Working closely with the SI's in India for enablement, support, business development and overall Alliance Management.Company NameWiproTotal Duration6 yrs 8 mosTitleManager- Partner SupportDates EmployedFeb 2014 – May 2018Employment Duration4 yrs 4 mosLocationGurgaon, IndiaA part of Strategic Business Development Team of Analytics division at Wipro. Major KRA's include Recruiting , investing and hiring new partners, startups and boutiques.TitleEngagement ManagerDates EmployedOct 2011 – Jan 2014Employment Duration2 yrs 4 mosLocationBengaluru Area, IndiaExtended Sale, Data analysis And Presentation, Resource management, demand mining and fulfillmentTitleManager- Partner Suppo",Manager - Strategy and Business Development at Denodo,"Chennai , India","Pre-sales, Vendor Management, Service Delivery, SDH, CDMA, Troubleshooting, Business Development, Wireless, IP, 3G, UMTS, Business Analysis, Resource Management, Fiber Optics, SS7, VoIP, Transmission, Ethernet, Microwave, Requirements Analysis, Customer Relationship Management \\(CRM\\), Outsourcing, Performance Management, Microsoft Office, GSM, LTE, C, Microsoft Excel, Team Management, Management",125,8,,India,Chennai,1,1,0.826858401298523,0.4826819598674774,0.7820598483085632,0.5036597847938538,0.8292989730834961,0.4623751640319824
Business Development,"Company NameLindströmTotal Duration9 yrs 3 mosTitleSales & Business Development Director IndiaDates EmployedJan 2017 – PresentEmployment Duration3 yrs 3 mosLocationMumbai Area, IndiaAs part of the India Management team to plan and support implementation of sales strategies, sales planning, new business line planning, new segment planning, planning new sales initiatives in countryDriving closure of mega prospects through pipeline management , strategy creation and regular reviews of all Business Units Being the bridge between local market requirements and HO through the Sales and Markets Team and Service and Product Concept TeamResponsible for marketing campaigns & demand generation activities Plan, support & drive the Digital , Marketing Communications & product development team Bridge the needs of product & service development and Sourcing for local level supremacy in marketsIdentify & improve the Sales competency gaps of team…TitleBusiness Unit ManagerDates EmployedDec 2013 – Dec 201",Sales & Business Development Director India at Lindström,"Mumbai, Maharashtra, India","Business Development, Key Account Management, Sales Management",139,8,Mumbai,India,Maharashtra,12691836,3,0.6504207253456116,0.5020415186882019,0.7759793400764465,0.507523775100708,0.8437730073928833,0.4470919668674469
Business Development,"Company NameZaynab Business solutions Pvt. LtdTotal Duration10 yrs 1 moTitleBusiness Development ManagerDates EmployedMar 2010 – PresentEmployment Duration10 yrs 1 mo Interacts with client/companies and Business Owners to analyze the business model and develop the Franchise route. Drafting Proposals &amp; Agreements by analyzing client’s business/functional requirements. Price Negotiations and closing the deals Business Development from new and existing clients, Target Oriented Providing input to the Department Head on effectiveness of various advertising strategies, seminar locations, brochures, videos, etc. Completing competitive analysis for the department head’s review.…TitleBusiness Development ManagerDates EmployedMar 2010Employment Duration1 moTitleBusiness Development ManagerDates EmployedMar 2010 – PresentEmployment Duration10 yrs 1 mo Interacts with client/companies and Business Owners to analyze the business model and develop the Franchise route. Drafting Proposals &amp; Agr",Business Development Manager at Zaynab Business solutions Pvt. Ltd,"Chennai , India",,121,9,,India,Chennai,1,1,0.8403109908103943,0.5060482025146484,0.8126792311668396,0.4903763830661773,0.8072477579116821,0.4645159840583801
Business Development,"Senior Manager - Sales/ Business DevelopmentCompany NameFreshworksDates EmployedJul 2019 – PresentEmployment Duration9 mosLocationChennai Area, IndiaCompany NameRepliconTotal Duration6 yrs 8 mosTitleDirector - Sales DevelopmentDates EmployedNov 2016 – May 2019Employment Duration2 yrs 7 mosLocationBangalore	Achieve quota for number of qualified meetings per month with Manager/Director/VP/and C-level decision makers in target accounts	Follow-up on inbound leads.	Utilize salesforce.com to track activity and update lead and opportunity information	Provide feedback and recommendations on marketing efforts from real world interactions with prospects and customers	Manage SDR team and work with Field/Inside Sales Reps to develop and conduct proactive outbound calling strategies to penetrate target accounts. Research accounts, identify key players, generate interest, and successfully manage and overcome prospect objections in order to secure qualified meetings and expand OpTier presence	Ensure ",Sales and Business Development Leader,"Bengaluru, Karnataka, India","Team Management, Business Development, CRM, Cloud Computing, Business Analysis, Customer Relationship Management \\(CRM\\), Account Management, Pre-sales, Integration, Vendor Management, Solution Selling, Sales, Sales Management, Professional Services, Sales Operations, BPO, Operations Management, Business Process Improvement, ERP, Enterprise Resource Planning \\(ERP\\), Enterprise Software, Salesforce.com, SaaS, Software as a Service \\(SaaS\\), Management, Training, Leadership, Team Leadership, Process Improvement",125,5,Bengaluru,India,Karnataka,8443675,3,0.8094809055328369,0.4606237113475799,0.6699861884117126,0.5088938474655151,0.8058834075927734,0.4804528653621673
Business Development,"Sales and Business Development ExecutiveCompany NamePhoenix lamps LimitedDates EmployedMay 2012 – PresentEmployment Duration7 yrs 11 mosLocationPune Area, IndiaPlanning & Execution of the material on the daily basis as per customers schedule & their requirement. 	Payment follow-ups with customers as per their due dates & monthly payment collection. 	 Forecast payment collection & ensure for collection as per the set target.	Flow OEM sales plan & material follow-ups with PPC & plant heads for any shortfalls. 	Ensure continuous interaction with the customer to make sure that areas of concerns can be worked upon for improved service levels in terms of their queries & Quality issues. 	Coordination & Schedule confirmation to logistic team for timely delivery.	Analyze business potential, conceptualize & execute strategies to drive sales, augment turnover and achieve targets. 	Ensure proper Inwarding of Material by maintaining optimum stock at W/H for all the locations as per customer’s sched",Sales and Business Development Executive at Phoenix lamps Limited,"Pune, Maharashtra, India",,147,9,Pune,India,Maharashtra,3124458,2,0.8403109908103943,0.5060482025146484,0.3402658402919769,0.5063800811767578,0.7768990397453308,0.4532435536384582
Business Development,"Sales and Business Development ManagerCompany NameOSRAMFull-timeDates EmployedApr 2019 – PresentEmployment Duration1 yrLocationChennai Area, IndiaSales and Business Development ManagerSales and Business Development ManagerCompany NameValeoDates EmployedMay 2017 – Apr 2019Employment Duration2 yrsLocationPune, Maharashtra, IndiaProject ManagerCompany NameRobert Bosch GmbHDates EmployedJun 2016 – May 2017Employment Duration1 yrLocationKarlsruhe Area, GermanyGlobal Product Manager (diesel Fuel injection system) with Bosch AA division Project Manager - Value Engineering from August 2016 in Karlsruhe, GermanyProduct Marketing ManagerCompany NameBosch IndiaDates EmployedJan 2012 – Jun 2016Employment Duration4 yrs 6 mosLocationBengaluru Area, IndiaOutstanding performance awardOutstanding performance awardSales & Business Development ExecutiveCompany NameLucas TVSDates EmployedJul 2010 – Dec 2011Employment Duration1 yr 6 mosLocationchennai",Sales and Business Development Manager at OSRAM,"Pune, Maharashtra, India","Product Marketing, Sales, Business Development, Marketing Strategy, Market Research, Business Analysis, Project Planning, Business Planning, Vendor Management, Branding, Logistics Management, Key Account Management, Product Development, Strategy, Marketing, Analysis, Pricing, Product Management, Business Strategy, Sales Management, Project Management, Competitive Analysis, Management, Training, Team Management, Cross-functional Team Leadership, Negotiation, New Business Development",100,7,Pune,India,Maharashtra,3124458,2,0.8014113903045654,0.4912115335464477,0.8013432621955872,0.5025898218154907,0.7711551785469055,0.4667891561985016
Business Development,Company NameThe Bengal Chamber of Commerce and IndustryTotal Duration12 yrs 10 mosTitleHead - Strategy and Business DevelopmentDates EmployedApr 2014 – PresentEmployment Duration6 yrsLocationKolkataTitlePartner - ConsultantDates EmployedJun 2007 – Apr 2014Employment Duration6 yrs 11 mosLocationKolkataTitleHead - Strategy and Business DevelopmentDates EmployedApr 2014 – PresentEmployment Duration6 yrsLocationKolkataTitlePartner - ConsultantDates EmployedJun 2007 – Apr 2014Employment Duration6 yrs 11 mosLocationKolkataSystems EngineerCompany NameTata Consultancy ServicesDates EmployedOct 2004 – Mar 2007Employment Duration2 yrs 6 mosLocationKolkata,Associate Director - Strategy and Business Development at The Bengal Chamber of Commerce and Industry,"North 24 Parganas, West Bengal, India","Business Development, Team Management, Pre-sales",69,15,North 24 Parganas,India,West Bengal,1,1,0.6670395731925964,0.4989795088768005,0.7963098287582397,0.4713704288005829,0.6077854037284851,0.4711873233318329
Business Development,"Business Development ExecutiveCompany NameBandhan BankDates EmployedJan 2018 – PresentEmployment Duration2 yrs 3 mosLocationKolkata Area, India",MBA Marketing Graduate of Sikkim Manipal University and Business Development Executive at Bandhan Bank.,"Kolkata, West Bengal, India","hardworking , passionate , dedicated , quick learner , focused ",15,14,Kolkata,India,West Bengal,4631392,2,0.3597269058227539,0.5025227665901184,0.567672610282898,0.5015090107917786,0.7134350538253784,0.4838248789310455
Business Development,"Director of Marketing and Business DevelopmentCompany NameWinckworth Sherwood LLPDates EmployedMar 2015 – PresentEmployment Duration5 yrs 1 moLocationLondon, United KingdomHead of Business DevelopmentCompany NameThomas EggarDates EmployedApr 2011 – Mar 2015Employment Duration4 yrsBusiness development, marketing, communications, sector focus strategySnr Business Development ManagerCompany NameCMS Cameron McKennaDates EmployedSep 2006 – May 2011Employment Duration4 yrs 9 mosBusiness development, communications, marketingBusiness Development ManagerCompany NameGVA GrimleyDates EmployedJun 2005 – Sep 2006Employment Duration1 yr 4 mosBusiness developmentBusiness Development ManagerCompany NameThink LondonDates EmployedNov 2003 – Jun 2005Employment Duration1 yr 8 mosConsultancy, inward investment",Director of Marketing and Business Development at Winckworth Sherwood LLP,United Kingdom,"Marketing Communications, Business Development, Strategy, Business Strategy, Sales, Joint Ventures, Professional Services, Marketing Strategy, Venture Capital, Start-ups, New Business Development",84,10,,United Kingdom,,1,1,0.7142534852027893,0.4893896281719208,0.721343457698822,0.504277229309082,0.796068012714386,0.4700929820537567
Business Development,"Senior Advisor - Business Development and Marketing (B2B & B2C)Company NameConsultant / Freelance (B2B & B2C)Dates EmployedSep 2015 – PresentEmployment Duration4 yrs 7 mosLocationMontreal, Canada AreaDevelop and implement outsourcing services of relationship marketing (RM) and Business Development (consulting, strategic planning and implementation).My goal is clear, it is to convert business objectives into concrete marketing and business development actions.Manager - Business Development & Marketing (contract)Company NameMiller Thomson LLPDates EmployedJul 2018 – May 2019Employment Duration11 mosLocationRégion de Montréal, CanadaStrategic Marketing Advisor to the Board of DirectorsCompany NameCOOPÉRATIVE DE SOLIDARITÉ DES 4 PÔLESDates EmployedMay 2017 – Jun 2018Employment Duration1 yr 2 mosLocationWentworth-Nord, QC Made a marketing diagnosis and recommendations of the activities of the cooperative	Developed and executed the marketing plan according to established priorities	Developed",Marketing and Business Development Expert | Intrapreneur,Canada,"Business Development, Strategy, Marketing Communications, Marketing Management, Marketing, Competitive Analysis, Business Strategy, Strategic Planning, Entrepreneurship, Product Development, Market Planning, B2B, Sales, B2B Marketing, Brand Management, BtoB, Outsourcing, Leadership, Web Strategy, Dveloppement commercial, Communication marketing, Stratgie, Stratgie commerciale, Analyse de la comptition, Management marketing, Planification stratgique, Planification dvnements, Marketing numrique, Gestion de la relation client \\(CRM\\), Partenariat distribution, Anglais, Franais, Marketing des services, Marketing stratgique, Lancement de produit, Formation en ligne, E",123,7,,Canada,,1,1,0.7629212141036987,0.4853435456752777,0.7796046137809753,0.5012342929840088,0.8270856738090515,0.4754062592983246
Business Development,"Sales Skills Trainer & Business Development CoachCompany NameSW Business DevelopmentFull-timeDates EmployedSep 2014 – PresentEmployment Duration5 yrs 7 mosLocationNorthamptonshireProviding sales skills training, business development coaching, consultancy and interim sales director/head of new business roles.I am an experienced sales trainer & coach with over 20 years sales management experience. I’m committed to providing training courses which are based on real-world experience and best practice methodologies, empowering delegates with the skills and processes to make lasting improvements to their sales results. #SalesTraining #TelesalesTraining #SalesTrainer #FreelanceTrainer…Member Engagement (Interim)Company NameMade in Britain - officialFreelanceDates EmployedMar 2019 – PresentEmployment Duration1 yr 1 moLocationCambridge, United KingdomThe Made in Britain campaign supports & promotes British manufacturing, enabling buyers and consumers at home and abroad to identify British-made ",Sales Trainer & Business Development Coach,"Higham Ferrers, Northamptonshire, United Kingdom","Lead Generation, New Business Development, Business Development, Sales, Direct Marketing, B2B, Marketing, B2B Marketing, Relationship Marketing, Customer Acquisition, Email Marketing, Integrated Marketing, Marketing Strategy, Strategy, Key Account Management, Business-to-Business \\(B2B\\), Account Management, Customer Relationship Management \\(CRM\\), Training, Sales Promotion, Loyalty Programs, Incentives, Product Placement, Promotions, sales mentor",119,6,Higham Ferrers,United Kingdom,Northamptonshire,6222,1,0.7619121670722961,0.4861943125724792,0.6607831716537476,0.5109380483627319,0.8433192372322083,0.4677354097366333
Business Development,"Company NameBoston CelticsTotal Duration5 yrs 2 mosTitleDirector, Strategy & Business DevelopmentDates EmployedAug 2019 – PresentEmployment Duration8 mosLocationGreater Boston AreaOversee the strategy and business development team responsible for supporting a wide range of commercial business and partnership functions.TitleDirector, Strategy & AnalyticsDates EmployedAug 2018 – PresentEmployment Duration1 yr 8 mos Lead insights, analysis and forecasting for all commercial groups. This includes working across sponsorship sales and activation, digital, business intelligence and finance to develop, grow and maximize all partnerships, merchandise, broadcast media, content and other business initiatives. Help lead organizational business development ventures, such as NBA jersey patch, NBA2K League, ecommerce and other business functions that generate revenue and grow fan engagement. Oversee the group’s analytics, CRM and research functions, including reporting, inventory and pricing analysis","Director, Strategy & Business Development at Boston Celtics",Greater Boston,"Marketing Strategy, Business Development, Business Strategy, Business Analysis, Business Analytics, Strategy, Sponsorship, Strategic Planning, Sports Management, Sports Marketing, Digital Marketing, Research, Digital Media, CRM, Social Media Marketing, Digital Strategy, Sales, Account Management, Sales Management, Analytics, Brand Management, Data Analysis, Management Consulting, Competitive Analysis, Project Management, Pricing Strategy, Valuation, Forecasting, Market Research, Microsoft Excel, Strategic Partnerships, Business Insights, Ticket Sales, Digital, Process Consulting, Industry Research, Sales Planning",124,8,,Greater Boston,,1,1,0.7729331851005554,0.4922478199005127,0.7573797702789307,0.5046288371086121,0.781839907169342,0.4687991738319397
